# Truckee-Tahoe Airport (KTRK)
# e.g. http://www.wunderground.com/history/airport/KTRK/2015/01/01/DailyHistory.html?req_city=Truckee&req_state=CA&reqdb.zip=96160&reqdb.magic=1&reqdb.wmo=99999&format=1
TimePST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
7:35 PM,23.0,14.0,68,30.37,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-06 03:35:00
7:55 PM,26.6,14.0,59,30.37,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-06 03:55:00
8:15 PM,23.0,14.0,68,30.37,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-06 04:15:00
8:35 PM,23.0,14.0,68,30.37,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-06 04:35:00
8:55 PM,21.2,14.0,74,30.38,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-06 04:55:00
9:15 PM,21.2,12.2,68,30.38,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-06 05:15:00
1:15 AM,15.8,12.2,86,30.38,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-06 09:15:00
1:35 AM,14.0,10.4,86,30.38,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-06 09:35:00
1:55 AM,15.8,10.4,79,30.39,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-06 09:55:00
2:15 AM,12.2,8.6,85,30.39,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-06 10:15:00
2:35 AM,14.0,10.4,86,30.39,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-06 10:35:00
2:55 AM,14.0,10.4,86,30.39,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-06 10:55:00
3:15 AM,14.0,10.4,86,30.39,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-06 11:15:00
3:35 AM,10.4,8.6,92,30.39,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-06 11:35:00
3:55 AM,14.0,10.4,86,30.39,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-06 11:55:00
4:15 AM,12.2,10.4,92,30.39,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-06 12:15:00
4:35 AM,14.0,10.4,86,30.39,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-06 12:35:00
4:55 AM,14.0,10.4,86,30.39,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-06 12:55:00
5:15 AM,10.4,6.8,85,30.38,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-06 13:15:00
5:35 AM,10.4,6.8,85,30.39,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-06 13:35:00
6:55 AM,8.6,5.0,85,30.39,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-06 14:55:00
7:50 AM,10.4,6.8,85,30.39,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-06 15:50:00
8:45 AM,14.0,10.4,86,30.40,40.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-06 16:45:00
9:50 AM,21.2,14.0,74,30.40,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-06 17:50:00
10:45 AM,26.6,15.8,64,30.39,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-06 18:45:00
11:45 AM,30.2,14.0,51,30.34,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-06 19:45:00
12:45 PM,35.6,15.8,44,30.31,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-06 20:45:00
1:50 PM,35.6,17.6,48,30.29,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-06 21:50:00
2:55 PM,39.2,19.4,45,30.26,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-06 22:55:00
3:45 PM,41.0,19.4,42,30.25,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-06 23:45:00
4:45 PM,37.4,21.2,52,30.25,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-07 00:45:00
4:55 PM,35.6,23.0,60,30.25,10.0,SE,3.5,-,N/A,,Mostly Cloudy,140,2014-01-07 00:55:00
5:15 PM,35.6,21.2,56,30.25,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-01-07 01:15:00
5:35 PM,32.0,21.2,64,30.25,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-01-07 01:35:00
5:55 PM,33.8,23.0,65,30.25,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-07 01:55:00
6:15 PM,32.0,23.0,69,30.25,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-07 02:15:00
6:35 PM,32.0,23.0,69,30.25,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-07 02:35:00
6:55 PM,33.8,21.2,60,30.26,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-07 02:55:00
7:15 PM,32.0,21.2,64,30.25,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-07 03:15:00
7:35 PM,32.0,21.2,64,30.25,10.0,NNE,3.5,-,N/A,,Overcast,30,2014-01-07 03:35:00
7:55 PM,32.0,23.0,69,30.26,10.0,SSE,4.6,-,N/A,,Overcast,160,2014-01-07 03:55:00
8:15 PM,32.0,21.2,64,30.27,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-07 04:15:00
8:35 PM,32.0,21.2,64,30.28,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-07 04:35:00
8:55 PM,32.0,21.2,64,30.28,10.0,ESE,4.6,-,N/A,,Overcast,110,2014-01-07 04:55:00
9:15 PM,33.8,19.4,56,30.28,10.0,SW,3.5,-,N/A,,Overcast,220,2014-01-07 05:15:00
9:35 PM,32.0,21.2,64,30.27,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-07 05:35:00
9:55 PM,32.0,19.4,60,30.27,10.0,WSW,4.6,-,N/A,,Overcast,250,2014-01-07 05:55:00
10:15 PM,30.2,19.4,64,30.26,10.0,South,3.5,-,N/A,,Overcast,170,2014-01-07 06:15:00
10:35 PM,30.2,19.4,64,30.27,10.0,SW,3.5,-,N/A,,Overcast,220,2014-01-07 06:35:00
10:55 PM,32.0,19.4,60,30.26,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-07 06:55:00
11:15 PM,32.0,17.6,55,30.26,10.0,SSW,4.6,-,N/A,,Mostly Cloudy,200,2014-01-07 07:15:00
11:35 PM,30.2,17.6,60,30.25,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-01-07 07:35:00
11:55 PM,32.0,17.6,55,30.25,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-01-07 07:55:00
12:15 AM,28.4,17.6,64,30.25,10.0,South,3.5,-,N/A,,Clear,170,2014-01-07 08:15:00
12:35 AM,30.2,15.8,55,30.24,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-07 08:35:00
12:55 AM,28.4,17.6,64,30.25,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-07 08:55:00
1:15 AM,28.4,15.8,59,30.23,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-07 09:15:00
1:35 AM,26.6,17.6,69,30.23,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-07 09:35:00
1:55 AM,26.6,17.6,69,30.23,10.0,NNW,3.5,-,N/A,,Clear,340,2014-01-07 09:55:00
2:15 AM,24.8,15.8,69,30.23,10.0,ESE,3.5,-,N/A,,Clear,110,2014-01-07 10:15:00
2:35 AM,23.0,17.6,80,30.23,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-07 10:35:00
2:55 AM,26.6,17.6,69,30.23,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-07 10:55:00
3:15 AM,23.0,15.8,74,30.23,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-07 11:15:00
3:35 AM,19.4,17.6,93,30.23,10.0,SSW,4.6,-,N/A,,Clear,210,2014-01-07 11:35:00
3:55 AM,23.0,17.6,80,30.23,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-07 11:55:00
4:15 AM,24.8,19.4,80,30.23,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-07 12:15:00
4:35 AM,23.0,17.6,80,30.22,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-07 12:35:00
4:55 AM,21.2,17.6,86,30.22,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-07 12:55:00
5:15 AM,23.0,19.4,86,30.22,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-07 13:15:00
5:35 AM,21.2,17.6,86,30.22,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-07 13:35:00
6:55 AM,17.6,15.8,93,30.21,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-01-07 14:55:00
7:55 AM,17.6,14.0,86,30.22,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-07 15:55:00
8:45 AM,21.2,-9999,N/A,30.23,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-01-07 16:45:00
9:50 AM,30.2,21.2,69,30.23,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-01-07 17:50:00
10:50 AM,37.4,23.0,56,30.22,10.0,North,3.5,-,N/A,,Clear,10,2014-01-07 18:50:00
11:50 AM,46.4,21.2,37,30.18,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-07 19:50:00
12:50 PM,50.0,21.2,32,30.15,10.0,WSW,12.7,17.3,N/A,,Clear,250,2014-01-07 20:50:00
1:45 PM,50.0,21.2,32,30.13,10.0,West,12.7,18.4,N/A,,Scattered Clouds,260,2014-01-07 21:45:00
2:50 PM,48.2,24.8,40,30.14,10.0,WSW,11.5,-,N/A,,Scattered Clouds,250,2014-01-07 22:50:00
4:45 PM,41.0,21.2,45,30.16,10.0,South,4.6,-,N/A,,Mostly Cloudy,190,2014-01-08 00:45:00
4:55 PM,39.2,23.0,52,30.16,10.0,SSW,5.8,-,N/A,,Clear,200,2014-01-08 00:55:00
5:15 PM,37.4,23.0,56,30.16,10.0,South,5.8,-,N/A,,Scattered Clouds,190,2014-01-08 01:15:00
5:35 PM,37.4,23.0,56,30.15,10.0,SSW,5.8,-,N/A,,Scattered Clouds,200,2014-01-08 01:35:00
5:55 PM,35.6,23.0,60,30.14,10.0,South,3.5,-,N/A,,Clear,180,2014-01-08 01:55:00
6:15 PM,35.6,21.2,56,30.16,10.0,WSW,3.5,-,N/A,,Clear,250,2014-01-08 02:15:00
6:35 PM,37.4,23.0,56,30.16,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-08 02:35:00
6:55 PM,32.0,23.0,69,30.13,10.0,SE,3.5,-,N/A,,Clear,130,2014-01-08 02:55:00
7:15 PM,32.0,23.0,69,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-08 03:15:00
7:35 PM,33.8,23.0,65,30.14,10.0,WNW,4.6,-,N/A,,Clear,300,2014-01-08 03:35:00
7:55 PM,33.8,24.8,70,30.16,10.0,West,5.8,-,N/A,,Scattered Clouds,270,2014-01-08 03:55:00
8:15 PM,32.0,23.0,69,30.16,10.0,ESE,5.8,-,N/A,,Overcast,110,2014-01-08 04:15:00
8:35 PM,30.2,23.0,75,30.15,10.0,SSE,4.6,-,N/A,,Overcast,160,2014-01-08 04:35:00
8:55 PM,32.0,23.0,69,30.14,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-08 04:55:00
9:15 PM,30.2,23.0,75,30.16,10.0,NW,4.6,-,N/A,,Clear,320,2014-01-08 05:15:00
9:35 PM,32.0,24.8,75,30.17,10.0,North,3.5,-,N/A,,Scattered Clouds,350,2014-01-08 05:35:00
9:55 PM,28.4,23.0,80,30.16,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-01-08 05:55:00
10:15 PM,32.0,26.6,80,30.17,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-08 06:15:00
10:35 PM,32.0,24.8,75,30.17,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-01-08 06:35:00
10:55 PM,28.4,23.0,80,30.17,10.0,SW,3.5,-,N/A,,Mostly Cloudy,220,2014-01-08 06:55:00
11:15 PM,26.6,23.0,86,30.17,10.0,SSW,3.5,-,N/A,,Mostly Cloudy,210,2014-01-08 07:15:00
11:35 PM,24.8,23.0,93,30.17,10.0,SW,4.6,-,N/A,,Scattered Clouds,230,2014-01-08 07:35:00
11:55 PM,28.4,26.6,93,30.17,10.0,ENE,3.5,-,N/A,,Scattered Clouds,60,2014-01-08 07:55:00
12:15 AM,30.2,26.6,86,30.17,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-08 08:15:00
12:35 AM,26.6,23.0,86,30.17,10.0,SSE,3.5,-,N/A,,Overcast,150,2014-01-08 08:35:00
12:55 AM,26.6,23.0,86,30.16,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-08 08:55:00
1:15 AM,28.4,24.8,86,30.16,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-01-08 09:15:00
1:35 AM,28.4,24.8,86,30.17,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-08 09:35:00
1:55 AM,24.8,23.0,93,30.16,10.0,ESE,4.6,-,N/A,,Clear,110,2014-01-08 09:55:00
2:15 AM,23.0,21.2,93,30.16,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-08 10:15:00
2:35 AM,23.0,23.0,100,30.16,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-08 10:35:00
2:55 AM,23.0,23.0,100,30.16,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-08 10:55:00
3:15 AM,23.0,23.0,100,30.15,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-08 11:15:00
3:35 AM,24.8,23.0,93,30.15,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-08 11:35:00
3:55 AM,21.2,19.4,93,30.15,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-08 11:55:00
4:15 AM,23.0,23.0,100,30.15,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-08 12:15:00
4:35 AM,21.2,21.2,100,30.15,3.0,Calm,Calm,-,N/A,,Clear,0,2014-01-08 12:35:00
4:55 AM,23.0,21.2,93,30.14,3.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-01-08 12:55:00
5:15 AM,21.2,21.2,100,30.15,1.0,Calm,Calm,-,N/A,,Mist,0,2014-01-08 13:15:00
5:35 AM,24.8,24.8,100,30.16,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-08 13:35:00
6:50 AM,21.2,19.4,93,30.19,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-01-08 14:50:00
7:55 AM,17.6,17.6,100,30.19,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-01-08 15:55:00
10:55 AM,35.6,28.4,75,30.18,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-08 18:55:00
11:45 AM,39.2,26.6,61,30.18,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-08 19:45:00
12:45 PM,42.8,24.8,49,30.13,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-08 20:45:00
1:50 PM,44.6,23.0,43,30.10,10.0,NW,5.8,-,N/A,,Scattered Clouds,310,2014-01-08 21:50:00
2:50 PM,46.4,15.8,29,30.11,10.0,SW,10.4,-,N/A,,Mostly Cloudy,230,2014-01-08 22:50:00
3:55 PM,42.8,21.2,42,30.13,10.0,WSW,3.5,-,N/A,,Scattered Clouds,250,2014-01-08 23:55:00
4:50 PM,39.2,21.2,49,30.13,10.0,NW,3.5,-,N/A,,Scattered Clouds,320,2014-01-09 00:50:00
4:55 PM,37.4,21.2,52,30.13,10.0,NW,4.6,-,N/A,,Clear,320,2014-01-09 00:55:00
5:15 PM,35.6,21.2,56,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-09 01:15:00
5:35 PM,32.0,21.2,64,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-09 01:35:00
5:55 PM,32.0,21.2,64,30.14,10.0,SSW,3.5,-,N/A,,Clear,200,2014-01-09 01:55:00
6:15 PM,32.0,21.2,64,30.13,10.0,SE,4.6,-,N/A,,Clear,140,2014-01-09 02:15:00
6:35 PM,32.0,19.4,60,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-09 02:35:00
6:55 PM,28.4,21.2,74,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-09 02:55:00
7:15 PM,28.4,19.4,69,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-09 03:15:00
7:35 PM,28.4,21.2,74,30.14,10.0,South,3.5,-,N/A,,Clear,180,2014-01-09 03:35:00
7:55 PM,26.6,21.2,80,30.14,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-09 03:55:00
8:15 PM,26.6,19.4,74,30.15,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-09 04:15:00
8:35 PM,26.6,19.4,74,30.16,10.0,SSE,4.6,-,N/A,,Clear,150,2014-01-09 04:35:00
8:55 PM,24.8,19.4,80,30.17,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-09 04:55:00
9:15 PM,30.2,19.4,64,30.16,10.0,South,4.6,-,N/A,,Clear,170,2014-01-09 05:15:00
9:35 PM,26.6,19.4,74,30.16,10.0,ESE,3.5,-,N/A,,Clear,120,2014-01-09 05:35:00
9:55 PM,26.6,19.4,74,30.15,10.0,South,3.5,-,N/A,,Clear,170,2014-01-09 05:55:00
10:15 PM,28.4,19.4,69,30.14,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-09 06:15:00
10:35 PM,24.8,19.4,80,30.15,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-09 06:35:00
10:55 PM,23.0,19.4,86,30.15,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-01-09 06:55:00
11:15 PM,23.0,19.4,86,30.15,10.0,South,4.6,-,N/A,,Mostly Cloudy,170,2014-01-09 07:15:00
11:35 PM,28.4,19.4,69,30.15,10.0,ESE,5.8,-,N/A,,Mostly Cloudy,110,2014-01-09 07:35:00
11:55 PM,26.6,19.4,74,30.15,10.0,South,3.5,-,N/A,,Mostly Cloudy,190,2014-01-09 07:55:00
12:15 AM,28.4,19.4,69,30.13,10.0,South,3.5,-,N/A,,Mostly Cloudy,190,2014-01-09 08:15:00
12:35 AM,26.6,19.4,74,30.13,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-01-09 08:35:00
12:55 AM,26.6,19.4,74,30.13,10.0,WSW,3.5,-,N/A,,Clear,240,2014-01-09 08:55:00
1:15 AM,26.6,19.4,74,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-09 09:15:00
1:35 AM,26.6,19.4,74,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-09 09:35:00
1:55 AM,26.6,21.2,80,30.12,10.0,South,3.5,-,N/A,,Clear,170,2014-01-09 09:55:00
2:15 AM,26.6,19.4,74,30.12,10.0,East,3.5,-,N/A,,Clear,80,2014-01-09 10:15:00
2:35 AM,26.6,19.4,74,30.13,10.0,South,4.6,-,N/A,,Clear,180,2014-01-09 10:35:00
2:55 AM,26.6,19.4,74,30.12,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-09 10:55:00
3:15 AM,26.6,19.4,74,30.12,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-01-09 11:15:00
3:35 AM,28.4,19.4,69,30.13,10.0,SSW,3.5,-,N/A,,Overcast,210,2014-01-09 11:35:00
3:55 AM,28.4,21.2,74,30.13,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-09 11:55:00
4:15 AM,30.2,23.0,75,30.11,10.0,West,11.5,-,N/A,,Scattered Clouds,270,2014-01-09 12:15:00
4:35 AM,33.8,26.6,75,30.12,10.0,WSW,9.2,-,N/A,,Scattered Clouds,250,2014-01-09 12:35:00
4:55 AM,32.0,26.6,80,30.12,10.0,SE,3.5,-,N/A,,Mostly Cloudy,140,2014-01-09 12:55:00
5:15 AM,32.0,28.4,87,30.11,10.0,WSW,3.5,-,N/A,,Mostly Cloudy,240,2014-01-09 13:15:00
5:35 AM,30.2,24.8,80,30.11,10.0,ENE,6.9,-,N/A,,Scattered Clouds,70,2014-01-09 13:35:00
6:45 AM,32.0,26.6,80,30.13,-9999.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-09 14:45:00
7:45 AM,26.6,24.8,93,30.13,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-01-09 15:45:00
8:55 AM,32.0,26.6,80,30.16,10.0,South,4.6,-,N/A,,Scattered Clouds,170,2014-01-09 16:55:00
9:50 AM,35.6,26.6,70,30.17,10.0,WSW,6.9,10.4,N/A,,Mostly Cloudy,250,2014-01-09 17:50:00
10:50 AM,37.4,28.4,70,30.19,10.0,West,6.9,-,N/A,,Mostly Cloudy,260,2014-01-09 18:50:00
11:55 AM,39.2,26.6,61,30.17,10.0,West,11.5,17.3,N/A,,Mostly Cloudy,260,2014-01-09 19:55:00
12:45 PM,42.8,28.4,57,30.14,10.0,WSW,11.5,-,N/A,,Mostly Cloudy,250,2014-01-09 20:45:00
1:50 PM,42.8,28.4,57,30.12,10.0,West,6.9,-,N/A,,Mostly Cloudy,280,2014-01-09 21:50:00
3:45 PM,41.0,28.4,61,30.14,10.0,West,6.9,-,N/A,,Overcast,260,2014-01-09 23:45:00
4:55 PM,39.2,30.2,70,30.17,10.0,WSW,3.5,-,N/A,,Overcast,250,2014-01-10 00:55:00
5:15 PM,37.4,30.2,75,30.17,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-10 01:15:00
5:35 PM,37.4,30.2,75,30.17,10.0,East,3.5,-,N/A,,Overcast,100,2014-01-10 01:35:00
5:55 PM,35.6,30.2,81,30.17,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-10 01:55:00
6:15 PM,37.4,30.2,75,30.18,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-10 02:15:00
6:35 PM,37.4,30.2,75,30.19,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-10 02:35:00
6:55 PM,35.6,30.2,81,30.18,10.0,SSE,3.5,-,N/A,,Overcast,160,2014-01-10 02:55:00
7:15 PM,33.8,30.2,87,30.19,10.0,ESE,3.5,-,N/A,,Overcast,110,2014-01-10 03:15:00
7:35 PM,33.8,30.2,87,30.19,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-10 03:35:00
7:55 PM,33.8,30.2,87,30.19,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-10 03:55:00
8:15 PM,35.6,30.2,81,30.20,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-10 04:15:00
8:35 PM,35.6,32.0,87,30.20,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-10 04:35:00
8:55 PM,35.6,30.2,81,30.20,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-10 04:55:00
9:15 PM,35.6,32.0,87,30.20,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-10 05:15:00
9:35 PM,33.8,32.0,93,30.21,10.0,East,5.8,-,N/A,,Overcast,100,2014-01-10 05:35:00
9:55 PM,33.8,30.2,87,30.20,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-10 05:55:00
10:15 PM,33.8,30.2,87,30.20,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-01-10 06:15:00
10:35 PM,32.0,30.2,93,30.21,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-10 06:35:00
10:55 PM,32.0,28.4,87,30.21,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-10 06:55:00
11:15 PM,32.0,30.2,93,30.21,10.0,SE,4.6,-,N/A,,Clear,130,2014-01-10 07:15:00
11:35 PM,28.4,26.6,93,30.21,10.0,SSW,3.5,-,N/A,,Clear,200,2014-01-10 07:35:00
11:55 PM,32.0,28.4,87,30.21,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-10 07:55:00
12:15 AM,30.2,28.4,93,30.21,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-10 08:15:00
12:35 AM,30.2,28.4,93,30.21,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-10 08:35:00
12:55 AM,28.4,26.6,93,30.22,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-10 08:55:00
1:15 AM,26.6,26.6,100,30.22,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-10 09:15:00
1:35 AM,26.6,24.8,93,30.22,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-10 09:35:00
1:55 AM,28.4,28.4,100,30.23,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-10 09:55:00
2:15 AM,26.6,26.6,100,30.23,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-10 10:15:00
2:35 AM,26.6,26.6,100,30.22,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-10 10:35:00
2:55 AM,26.6,26.6,100,30.23,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-10 10:55:00
3:15 AM,24.8,23.0,93,30.21,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-10 11:15:00
3:35 AM,24.8,23.0,93,30.21,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-10 11:35:00
3:55 AM,24.8,23.0,93,30.22,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-10 11:55:00
4:15 AM,23.0,23.0,100,30.23,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-10 12:15:00
4:35 AM,21.2,21.2,100,30.23,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-10 12:35:00
4:55 AM,24.8,23.0,93,30.24,7.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-01-10 12:55:00
5:15 AM,23.0,23.0,100,30.23,0.5,Calm,Calm,-,N/A,Fog,Light Freezing Fog,0,2014-01-10 13:15:00
5:35 AM,24.8,24.8,100,30.24,3.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-01-10 13:35:00
6:45 AM,21.2,19.4,93,30.26,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-01-10 14:45:00
7:55 AM,23.0,21.2,93,30.29,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-01-10 15:55:00
9:45 AM,30.2,28.4,93,30.32,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-10 17:45:00
10:45 AM,35.6,30.2,81,30.33,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-10 18:45:00
11:50 AM,41.0,28.4,61,30.31,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-10 19:50:00
12:50 PM,48.2,28.4,46,30.26,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-10 20:50:00
1:50 PM,50.0,28.4,43,30.23,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-10 21:50:00
2:50 PM,51.8,28.4,41,30.23,10.0,ENE,3.5,-,N/A,,Clear,70,2014-01-10 22:50:00
4:45 PM,44.6,28.4,53,30.25,10.0,North,5.8,-,N/A,,Clear,350,2014-01-11 00:45:00
4:55 PM,44.6,30.2,57,30.25,10.0,North,5.8,-,N/A,,Clear,360,2014-01-11 00:55:00
5:15 PM,42.8,30.2,61,30.25,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-11 01:15:00
